ord_id,ord_number,cust_id,prd_key,qty,unit_price,order_date,ship_date,due_date,channel,status
1677,ORD00001677,530,PRD-0014,3,393,2024-07-14 10:10:16,2024-07-16 10:10:16,2024-07-27 10:10:16,Phone,Delivered
1678,ORD00001678,569,PRD-0027,3,1802,2021-01-01 07:59:48,2021-01-03 07:59:48,2021-01-06 07:59:48,Store,Delivered
1679,ORD00001679,164,PRD-0027,3,1490,2021-08-21 16:23:05,2021-08-24 16:23:05,2021-09-03 16:23:05,Web,Cancelled
1680,ORD00001680,655,PRD-0017,3,1655,2022-11-17 03:33:35,2022-11-19 03:33:35,2022-11-25 03:33:35,Phone,Pending
1681,ORD00001681,513,PRD-0004,4,1245,2020-12-06 18:46:54,2020-12-08 18:46:54,2020-12-18 18:46:54,Web,Delivered
1682,ORD00001682,93,PRD-0008,4,842,2023-06-09 00:15:31,2023-06-10 00:15:31,2023-06-19 00:15:31,Phone,Pending
1683,ORD00001683,624,PRD-0011,1,1737,2025-04-22 19:13:27,2025-04-23 19:13:27,2025-05-03 19:13:27,Web,Returned
1684,ORD00001684,331,PRD-0011,3,753,2020-09-09 14:35:02,2020-09-10 14:35:02,2020-09-14 14:35:02,Store,Cancelled
1685,ORD00001685,293,PRD-0023,4,1744,2022-03-06 08:01:18,2022-03-09 08:01:18,2022-03-14 08:01:18,Phone,Delivered
1686,ORD00001686,521,PRD-0019,4,1714,2022-06-12 20:14:25,2022-06-14 20:14:25,2022-06-26 20:14:25,Phone,Returned
1687,ORD00001687,400,PRD-0020,2,544,2024-07-11 08:03:21,2024-07-12 08:03:21,2024-07-15 08:03:21,Phone,Delivered
1688,ORD00001688,222,PRD-0025,3,844,2024-02-28 01:41:11,2024-02-29 01:41:11,2024-03-06 01:41:11,Phone,Returned
1689,ORD00001689,439,PRD-0025,3,803,2020-07-05 15:49:51,2020-07-09 15:49:51,2020-07-17 15:49:51,Web,Delivered
1690,ORD00001690,664,PRD-0006,4,304,2021-12-31 10:55:59,2022-01-02 10:55:59,2022-01-07 10:55:59,Store,Cancelled
1691,ORD00001691,660,PRD-0016,4,1610,2023-02-18 10:38:37,2023-02-19 10:38:37,2023-02-25 10:38:37,Store,Delivered
1692,ORD00001692,431,PRD-0021,3,1356,2023-03-08 15:11:52,2023-03-10 15:11:52,2023-03-17 15:11:52,Store,Pending
1693,ORD00001693,425,PRD-0029,1,1085,2024-06-23 21:41:08,2024-06-27 21:41:08,2024-07-05 21:41:08,Web,Cancelled
1694,ORD00001694,105,PRD-0020,1,652,2021-08-27 07:34:25,2021-08-30 07:34:25,2021-09-08 07:34:25,Store,Returned
1695,ORD00001695,394,PRD-0010,4,1266,2021-08-06 16:23:22,2021-08-09 16:23:22,2021-08-22 16:23:22,Web,Cancelled
1696,ORD00001696,166,PRD-0014,4,1785,2020-05-01 11:38:12,2020-05-03 11:38:12,2020-05-16 11:38:12,Web,Pending
1697,ORD00001697,42,PRD-0009,4,318,2020-05-18 19:22:33,2020-05-21 19:22:33,2020-06-03 19:22:33,Web,Delivered
1698,ORD00001698,54,PRD-0014,4,1016,2021-03-27 10:43:07,2021-03-30 10:43:07,2021-04-12 10:43:07,Store,Delivered
1699,ORD00001699,39,PRD-0002,2,733,2020-12-27 17:25:02,2020-12-29 17:25:02,2021-01-04 17:25:02,Web,Pending
1700,ORD00001700,444,PRD-0019,3,1739,2023-10-14 08:39:29,2023-10-17 08:39:29,2023-10-22 08:39:29,Web,Pending
1701,ORD00001701,200,PRD-0011,2,1699,2022-11-11 10:36:20,2022-11-14 10:36:20,2022-11-23 10:36:20,Phone,Returned
1702,ORD00001702,216,PRD-0002,1,1648,2023-07-15 16:45:22,2023-07-19 16:45:22,2023-07-28 16:45:22,Web,Delivered
1703,ORD00001703,80,PRD-0012,3,736,2023-09-08 10:24:23,2023-09-11 10:24:23,2023-09-20 10:24:23,Store,Cancelled
1704,ORD00001704,86,PRD-0025,1,902,2025-03-15 08:46:08,2025-03-19 08:46:08,2025-03-28 08:46:08,Phone,Cancelled
1705,ORD00001705,375,PRD-0019,2,1796,2024-03-04 17:04:30,2024-03-06 17:04:30,2024-03-15 17:04:30,Store,Cancelled
1706,ORD00001706,235,PRD-0017,4,1772,2025-10-26 12:56:42,2025-10-30 12:56:42,2025-11-05 12:56:42,Phone,Pending
1707,ORD00001707,475,PRD-0003,3,1065,2021-08-31 07:50:45,2021-09-03 07:50:45,2021-09-09 07:50:45,Phone,Pending
1708,ORD00001708,284,PRD-0022,1,1393,2022-10-03 00:46:07,2022-10-06 00:46:07,2022-10-14 00:46:07,Web,Pending
1709,ORD00001709,287,PRD-0010,4,950,2023-03-15 07:06:44,2023-03-18 07:06:44,2023-03-25 07:06:44,Store,Returned
1710,ORD00001710,386,PRD-0028,3,1822,2024-12-17 13:40:49,2024-12-20 13:40:49,2024-12-24 13:40:49,Web,Cancelled
1711,ORD00001711,43,PRD-0023,1,400,2025-10-19 08:25:52,2025-10-20 08:25:52,2025-10-30 08:25:52,Store,Cancelled
1712,ORD00001712,297,PRD-0012,3,1936,2025-08-27 01:16:36,2025-08-30 01:16:36,2025-09-09 01:16:36,Phone,Cancelled
1713,ORD00001713,340,PRD-0028,1,1652,2021-03-19 03:29:49,2021-03-22 03:29:49,2021-04-04 03:29:49,Phone,Returned
1714,ORD00001714,396,PRD-0024,3,698,2022-06-17 07:12:10,2022-06-19 07:12:10,2022-06-24 07:12:10,Web,Cancelled
1715,ORD00001715,356,PRD-0008,3,1900,2022-11-09 10:59:22,2022-11-13 10:59:22,2022-11-23 10:59:22,Phone,Delivered
1716,ORD00001716,617,PRD-0015,2,1931,2025-04-01 23:54:22,2025-04-02 23:54:22,2025-04-08 23:54:22,Phone,Returned
1717,ORD00001717,422,PRD-0014,3,1064,2024-07-30 11:19:40,2024-08-03 11:19:40,2024-08-11 11:19:40,Web,Delivered
1718,ORD00001718,656,PRD-0005,3,1733,2022-05-17 03:39:58,2022-05-19 03:39:58,2022-06-01 03:39:58,Phone,Cancelled
1719,ORD00001719,5,PRD-0009,1,928,2022-10-03 04:54:37,2022-10-06 04:54:37,2022-10-14 04:54:37,Web,Cancelled
1720,ORD00001720,173,PRD-0011,4,576,2023-01-26 08:29:20,2023-01-30 08:29:20,2023-02-05 08:29:20,Store,Delivered
1721,ORD00001721,161,PRD-0007,1,1446,2023-11-27 07:20:09,2023-11-30 07:20:09,2023-12-12 07:20:09,Web,Returned
1722,ORD00001722,284,PRD-0008,1,383,2021-07-07 05:26:13,2021-07-09 05:26:13,2021-07-22 05:26:13,Store,Returned
1723,ORD00001723,251,PRD-0026,3,516,2023-06-27 09:41:55,2023-07-01 09:41:55,2023-07-06 09:41:55,Store,Cancelled
1724,ORD00001724,636,PRD-0023,2,1420,2024-12-20 19:51:40,2024-12-22 19:51:40,2024-12-26 19:51:40,Phone,Pending
1725,ORD00001725,299,PRD-0027,1,1819,2020-12-19 09:00:54,2020-12-21 09:00:54,2021-01-01 09:00:54,Web,Pending
1726,ORD00001726,541,PRD-0006,2,596,2022-11-16 04:07:52,2022-11-18 04:07:52,2022-11-30 04:07:52,Store,Returned
1727,ORD00001727,748,PRD-0015,1,347,2023-05-14 02:04:46,2023-05-15 02:04:46,2023-05-26 02:04:46,Store,Delivered
1728,ORD00001728,167,PRD-0023,2,1353,2023-08-31 08:13:58,2023-09-01 08:13:58,2023-09-14 08:13:58,Phone,Returned
1729,ORD00001729,366,PRD-0030,1,647,2024-07-22 03:48:12,2024-07-25 03:48:12,2024-07-28 03:48:12,Phone,Cancelled
1730,ORD00001730,655,PRD-0017,1,996,2023-11-09 00:08:54,2023-11-11 00:08:54,2023-11-20 00:08:54,Store,Delivered
1731,ORD00001731,671,PRD-0006,2,417,2020-09-30 15:40:43,2020-10-03 15:40:43,2020-10-11 15:40:43,Store,Cancelled
1732,ORD00001732,227,PRD-0006,4,1398,2020-11-15 12:48:50,2020-11-16 12:48:50,2020-11-23 12:48:50,Phone,Delivered
1733,ORD00001733,230,PRD-0028,4,1352,2024-08-17 00:43:39,2024-08-19 00:43:39,2024-08-26 00:43:39,Store,Cancelled
1734,ORD00001734,476,PRD-0022,1,1294,2020-10-21 16:28:44,2020-10-25 16:28:44,2020-11-03 16:28:44,Phone,Pending
1735,ORD00001735,632,PRD-0026,2,897,2023-05-17 03:53:46,2023-05-20 03:53:46,2023-05-29 03:53:46,Store,Cancelled
1736,ORD00001736,742,PRD-0028,1,696,2023-11-28 01:28:20,2023-12-01 01:28:20,2023-12-06 01:28:20,Store,Pending
1737,ORD00001737,337,PRD-0011,2,1160,2020-12-15 11:27:43,2020-12-18 11:27:43,2020-12-31 11:27:43,Phone,Delivered
1738,ORD00001738,265,PRD-0016,3,949,2023-03-27 22:49:35,2023-03-31 22:49:35,2023-04-12 22:49:35,Store,Cancelled
1739,ORD00001739,132,PRD-0029,3,1263,2024-06-04 19:14:19,2024-06-07 19:14:19,2024-06-15 19:14:19,Phone,Delivered
1740,ORD00001740,211,PRD-0003,2,974,2022-08-07 05:21:48,2022-08-09 05:21:48,2022-08-13 05:21:48,Store,Returned
1741,ORD00001741,612,PRD-0027,3,1842,2023-03-26 21:41:27,2023-03-29 21:41:27,2023-04-05 21:41:27,Web,Pending
1742,ORD00001742,13,PRD-0010,4,1742,2024-09-19 03:29:34,2024-09-21 03:29:34,2024-09-30 03:29:34,Web,Returned
1743,ORD00001743,489,PRD-0022,4,1485,2020-05-25 12:10:46,2020-05-28 12:10:46,2020-06-05 12:10:46,Store,Returned
1744,ORD00001744,99,PRD-0001,2,898,2022-03-30 00:36:22,2022-04-03 00:36:22,2022-04-13 00:36:22,Web,Delivered
1745,ORD00001745,744,PRD-0024,2,1609,2021-12-14 21:51:37,2021-12-17 21:51:37,2021-12-23 21:51:37,Web,Delivered
1746,ORD00001746,8,PRD-0026,4,1195,2024-12-05 13:13:21,2024-12-07 13:13:21,2024-12-15 13:13:21,Web,Delivered
1747,ORD00001747,626,PRD-0015,4,1091,2023-12-10 08:35:48,2023-12-12 08:35:48,2023-12-15 08:35:48,Phone,Pending
1748,ORD00001748,35,PRD-0005,2,1421,2025-03-07 03:38:42,2025-03-10 03:38:42,2025-03-19 03:38:42,Phone,Cancelled
1749,ORD00001749,728,PRD-0004,1,1244,2024-11-04 19:27:58,2024-11-08 19:27:58,2024-11-12 19:27:58,Web,Pending
1750,ORD00001750,695,PRD-0027,2,596,2023-04-23 10:41:44,2023-04-24 10:41:44,2023-05-04 10:41:44,Phone,Returned
1751,ORD00001751,194,PRD-0010,1,893,2023-06-20 04:50:54,2023-06-21 04:50:54,2023-06-29 04:50:54,Store,Returned
1752,ORD00001752,72,PRD-0024,2,1685,2021-10-12 11:58:12,2021-10-16 11:58:12,2021-10-23 11:58:12,Store,Cancelled
1753,ORD00001753,422,PRD-0021,2,1231,2022-06-06 19:56:37,2022-06-07 19:56:37,2022-06-20 19:56:37,Store,Cancelled
1754,ORD00001754,348,PRD-0024,4,1913,2024-07-07 10:22:33,2024-07-08 10:22:33,2024-07-18 10:22:33,Web,Returned
1755,ORD00001755,733,PRD-0015,4,1587,2022-03-06 10:47:25,2022-03-08 10:47:25,2022-03-20 10:47:25,Phone,Delivered
1756,ORD00001756,498,PRD-0017,4,962,2022-07-15 12:42:54,2022-07-17 12:42:54,2022-07-29 12:42:54,Store,Cancelled
1757,ORD00001757,648,PRD-0024,2,588,2023-12-23 14:46:42,2023-12-24 14:46:42,2024-01-01 14:46:42,Store,Delivered
1758,ORD00001758,424,PRD-0026,3,1072,2021-09-01 12:35:17,2021-09-03 12:35:17,2021-09-07 12:35:17,Store,Pending
1759,ORD00001759,423,PRD-0020,2,1308,2024-05-21 14:58:24,2024-05-25 14:58:24,2024-06-03 14:58:24,Store,Returned
1760,ORD00001760,464,PRD-0015,3,1339,2020-09-03 02:29:25,2020-09-05 02:29:25,2020-09-13 02:29:25,Store,Returned
1761,ORD00001761,122,PRD-0027,1,977,2024-11-28 14:01:37,2024-12-01 14:01:37,2024-12-12 14:01:37,Store,Delivered
1762,ORD00001762,460,PRD-0015,3,801,2020-10-12 17:49:09,2020-10-14 17:49:09,2020-10-19 17:49:09,Store,Pending
1763,ORD00001763,673,PRD-0011,3,1868,2023-05-12 13:22:08,2023-05-15 13:22:08,2023-05-20 13:22:08,Store,Cancelled
1764,ORD00001764,66,PRD-0017,3,1351,2024-06-21 15:01:28,2024-06-22 15:01:28,2024-06-30 15:01:28,Phone,Pending
1765,ORD00001765,422,PRD-0010,4,824,2025-11-12 13:55:39,2025-11-13 13:55:39,2025-11-25 13:55:39,Phone,Delivered
1766,ORD00001766,338,PRD-0014,4,1507,2020-05-05 19:05:39,2020-05-06 19:05:39,2020-05-12 19:05:39,Web,Returned
1767,ORD00001767,496,PRD-0005,4,1215,2021-01-15 16:49:22,2021-01-16 16:49:22,2021-01-22 16:49:22,Web,Returned
1768,ORD00001768,335,PRD-0020,1,1186,2022-01-12 21:27:57,2022-01-13 21:27:57,2022-01-23 21:27:57,Web,Cancelled
1769,ORD00001769,731,PRD-0006,1,375,2020-03-18 22:54:38,2020-03-19 22:54:38,2020-03-26 22:54:38,Web,Cancelled
1770,ORD00001770,544,PRD-0015,3,912,2024-06-01 11:17:44,2024-06-04 11:17:44,2024-06-12 11:17:44,Store,Cancelled
1771,ORD00001771,276,PRD-0028,3,678,2024-10-14 09:07:48,2024-10-16 09:07:48,2024-10-27 09:07:48,Web,Cancelled
1772,ORD00001772,11,PRD-0002,1,1585,2023-04-05 08:47:01,2023-04-09 08:47:01,2023-04-17 08:47:01,Phone,Cancelled
1773,ORD00001773,339,PRD-0003,4,854,2021-01-01 13:03:28,2021-01-02 13:03:28,2021-01-07 13:03:28,Store,Pending
1774,ORD00001774,364,PRD-0007,3,1363,2025-05-22 07:25:24,2025-05-25 07:25:24,2025-05-28 07:25:24,Store,Pending
1775,ORD00001775,570,PRD-0024,2,895,2025-03-16 15:02:25,2025-03-17 15:02:25,2025-03-25 15:02:25,Web,Returned
1776,ORD00001776,738,PRD-0004,3,1439,2024-08-23 19:10:28,2024-08-26 19:10:28,2024-09-02 19:10:28,Phone,Returned
1777,ORD00001777,47,PRD-0023,1,857,2020-07-02 15:50:15,2020-07-03 15:50:15,2020-07-14 15:50:15,Store,Pending
1778,ORD00001778,706,PRD-0030,4,895,2025-08-17 08:44:31,2025-08-20 08:44:31,2025-08-29 08:44:31,Phone,Cancelled
1779,ORD00001779,238,PRD-0019,4,847,2025-07-20 20:37:31,2025-07-21 20:37:31,2025-07-29 20:37:31,Phone,Pending
1780,ORD00001780,190,PRD-0027,1,919,2021-07-19 09:30:08,2021-07-21 09:30:08,2021-07-24 09:30:08,Web,Delivered
1781,ORD00001781,487,PRD-0015,4,650,2024-12-27 23:34:54,2024-12-28 23:34:54,2025-01-06 23:34:54,Phone,Pending
1782,ORD00001782,607,PRD-0004,3,1937,2024-04-20 21:02:14,2024-04-22 21:02:14,2024-04-28 21:02:14,Store,Cancelled
1783,ORD00001783,725,PRD-0008,2,1254,2025-09-11 07:42:43,2025-09-12 07:42:43,2025-09-25 07:42:43,Store,Pending
1784,ORD00001784,275,PRD-0025,1,870,2023-11-20 04:59:17,2023-11-23 04:59:17,2023-12-04 04:59:17,Web,Delivered
1785,ORD00001785,70,PRD-0009,4,1147,2025-06-13 08:56:30,2025-06-15 08:56:30,2025-06-25 08:56:30,Store,Delivered
1786,ORD00001786,7,PRD-0008,3,369,2024-05-28 14:32:11,2024-05-29 14:32:11,2024-06-05 14:32:11,Store,Delivered
1787,ORD00001787,426,PRD-0027,4,1650,2023-01-06 07:17:32,2023-01-09 07:17:32,2023-01-15 07:17:32,Phone,Pending
1788,ORD00001788,537,PRD-0016,4,633,2024-06-02 16:58:59,2024-06-06 16:58:59,2024-06-16 16:58:59,Phone,Pending
1789,ORD00001789,273,PRD-0021,1,1757,2025-10-29 20:30:41,2025-10-31 20:30:41,2025-11-05 20:30:41,Web,Cancelled
1790,ORD00001790,382,PRD-0029,4,991,2022-09-18 19:25:10,2022-09-20 19:25:10,2022-09-27 19:25:10,Phone,Cancelled
1791,ORD00001791,736,PRD-0015,4,1757,2023-10-06 15:42:39,2023-10-07 15:42:39,2023-10-17 15:42:39,Store,Delivered
1792,ORD00001792,589,PRD-0020,1,458,2020-09-23 20:42:09,2020-09-24 20:42:09,2020-10-03 20:42:09,Phone,Pending
1793,ORD00001793,614,PRD-0024,2,944,2025-04-02 23:54:33,2025-04-06 23:54:33,2025-04-15 23:54:33,Web,Returned
1794,ORD00001794,652,PRD-0018,1,1603,2023-05-12 00:58:43,2023-05-14 00:58:43,2023-05-25 00:58:43,Store,Pending
1795,ORD00001795,446,PRD-0016,2,1572,2025-06-14 13:22:22,2025-06-17 13:22:22,2025-06-21 13:22:22,Web,Pending
1796,ORD00001796,72,PRD-0018,4,1971,2021-07-19 07:15:56,2021-07-22 07:15:56,2021-07-25 07:15:56,Phone,Delivered
1797,ORD00001797,701,PRD-0021,1,857,2021-05-20 16:33:24,2021-05-21 16:33:24,2021-05-27 16:33:24,Store,Pending
1798,ORD00001798,605,PRD-0022,4,422,2023-05-08 23:27:50,2023-05-09 23:27:50,2023-05-22 23:27:50,Store,Cancelled
1799,ORD00001799,375,PRD-0025,4,1985,2023-01-09 21:45:14,2023-01-13 21:45:14,2023-01-21 21:45:14,Store,Pending
1800,ORD00001800,649,PRD-0012,3,933,2022-02-20 04:06:59,2022-02-24 04:06:59,2022-03-08 04:06:59,Store,Delivered
1801,ORD00001801,167,PRD-0008,2,1067,2022-08-27 10:44:27,2022-08-28 10:44:27,2022-09-09 10:44:27,Phone,Cancelled
1802,ORD00001802,88,PRD-0019,2,533,2020-10-29 09:38:16,2020-11-01 09:38:16,2020-11-12 09:38:16,Web,Pending
1803,ORD00001803,429,PRD-0005,2,1629,2022-06-11 18:17:27,2022-06-15 18:17:27,2022-06-26 18:17:27,Phone,Cancelled
1804,ORD00001804,119,PRD-0030,3,1450,2020-11-06 21:51:49,2020-11-07 21:51:49,2020-11-15 21:51:49,Store,Delivered
1805,ORD00001805,358,PRD-0018,3,669,2023-07-09 23:02:03,2023-07-13 23:02:03,2023-07-25 23:02:03,Web,Pending
1806,ORD00001806,664,PRD-0014,4,1420,2023-04-27 12:42:14,2023-04-30 12:42:14,2023-05-06 12:42:14,Phone,Delivered
1807,ORD00001807,292,PRD-0007,1,1176,2022-09-11 22:35:13,2022-09-15 22:35:13,2022-09-22 22:35:13,Store,Delivered
1808,ORD00001808,337,PRD-0027,3,494,2020-08-21 00:51:15,2020-08-24 00:51:15,2020-09-05 00:51:15,Web,Returned
1809,ORD00001809,576,PRD-0028,4,498,2023-04-06 21:15:24,2023-04-08 21:15:24,2023-04-21 21:15:24,Phone,Delivered
1810,ORD00001810,343,PRD-0003,4,749,2025-05-16 05:36:30,2025-05-19 05:36:30,2025-05-29 05:36:30,Store,Returned
1811,ORD00001811,117,PRD-0009,2,1033,2025-12-26 08:41:58,2025-12-29 08:41:58,2026-01-07 08:41:58,Store,Delivered
1812,ORD00001812,103,PRD-0028,2,712,2023-03-27 08:20:38,2023-03-31 08:20:38,2023-04-06 08:20:38,Phone,Returned
1813,ORD00001813,138,PRD-0005,1,1137,2023-05-28 10:50:50,2023-05-30 10:50:50,2023-06-09 10:50:50,Phone,Returned
1814,ORD00001814,691,PRD-0010,1,1337,2025-03-05 16:55:17,2025-03-08 16:55:17,2025-03-21 16:55:17,Store,Delivered
1815,ORD00001815,34,PRD-0019,2,615,2022-10-22 13:29:33,2022-10-25 13:29:33,2022-10-30 13:29:33,Phone,Returned
1816,ORD00001816,563,PRD-0022,1,1201,2021-12-11 02:40:26,2021-12-15 02:40:26,2021-12-22 02:40:26,Store,Cancelled
1817,ORD00001817,120,PRD-0008,1,883,2021-09-07 06:22:50,2021-09-10 06:22:50,2021-09-13 06:22:50,Web,Cancelled
1818,ORD00001818,595,PRD-0001,1,436,2021-08-27 02:49:50,2021-08-31 02:49:50,2021-09-11 02:49:50,Store,Pending
1819,ORD00001819,200,PRD-0024,2,1908,2025-10-02 06:24:31,2025-10-04 06:24:31,2025-10-13 06:24:31,Web,Pending
1820,ORD00001820,745,PRD-0025,2,1261,2025-01-13 10:17:33,2025-01-15 10:17:33,2025-01-28 10:17:33,Web,Delivered
1821,ORD00001821,404,PRD-0001,4,849,2023-01-21 08:41:13,2023-01-22 08:41:13,2023-01-25 08:41:13,Web,Returned
1822,ORD00001822,496,PRD-0016,2,440,2025-08-15 09:21:11,2025-08-18 09:21:11,2025-08-21 09:21:11,Store,Cancelled
1823,ORD00001823,679,PRD-0001,3,954,2021-07-08 12:05:50,2021-07-10 12:05:50,2021-07-19 12:05:50,Phone,Delivered
1824,ORD00001824,594,PRD-0013,4,704,2022-07-08 09:44:06,2022-07-12 09:44:06,2022-07-22 09:44:06,Web,Delivered
1825,ORD00001825,73,PRD-0011,3,1242,2022-05-12 09:35:43,2022-05-13 09:35:43,2022-05-26 09:35:43,Web,Cancelled
1826,ORD00001826,689,PRD-0010,4,1372,2021-02-20 01:46:54,2021-02-23 01:46:54,2021-02-26 01:46:54,Web,Pending
1827,ORD00001827,279,PRD-0016,4,1030,2021-06-27 22:00:21,2021-06-29 22:00:21,2021-07-10 22:00:21,Store,Delivered
1828,ORD00001828,133,PRD-0015,1,1901,2023-01-01 13:20:29,2023-01-05 13:20:29,2023-01-09 13:20:29,Web,Pending
1829,ORD00001829,50,PRD-0014,3,1209,2023-04-20 04:44:01,2023-04-22 04:44:01,2023-04-29 04:44:01,Web,Returned
1830,ORD00001830,473,PRD-0017,2,823,2025-09-21 01:27:07,2025-09-23 01:27:07,2025-10-06 01:27:07,Phone,Pending
1831,ORD00001831,14,PRD-0007,2,801,2022-04-04 02:30:51,2022-04-08 02:30:51,2022-04-12 02:30:51,Phone,Cancelled
1832,ORD00001832,627,PRD-0025,3,908,2022-10-06 09:58:22,2022-10-09 09:58:22,2022-10-17 09:58:22,Store,Cancelled
1833,ORD00001833,491,PRD-0027,1,1111,2025-01-21 15:50:33,2025-01-22 15:50:33,2025-02-02 15:50:33,Store,Delivered
1834,ORD00001834,455,PRD-0029,1,1106,2025-03-13 11:48:37,2025-03-17 11:48:37,2025-03-27 11:48:37,Web,Returned
1835,ORD00001835,155,PRD-0019,4,896,2024-09-13 13:53:37,2024-09-15 13:53:37,2024-09-27 13:53:37,Web,Cancelled
1836,ORD00001836,722,PRD-0023,1,1355,2024-02-07 03:45:47,2024-02-09 03:45:47,2024-02-19 03:45:47,Store,Returned
1837,ORD00001837,602,PRD-0006,2,1453,2021-12-29 00:35:38,2021-12-31 00:35:38,2022-01-03 00:35:38,Phone,Pending
1838,ORD00001838,714,PRD-0021,1,635,2023-03-12 08:01:45,2023-03-15 08:01:45,2023-03-27 08:01:45,Phone,Returned
1839,ORD00001839,688,PRD-0025,3,1144,2022-09-25 17:04:11,2022-09-26 17:04:11,2022-10-04 17:04:11,Web,Cancelled
1840,ORD00001840,133,PRD-0007,4,326,2025-06-03 19:37:10,2025-06-06 19:37:10,2025-06-14 19:37:10,Store,Cancelled
1841,ORD00001841,150,PRD-0014,4,1583,2020-03-31 08:15:02,2020-04-01 08:15:02,2020-04-05 08:15:02,Store,Returned
1842,ORD00001842,657,PRD-0012,1,1650,2025-02-14 02:49:30,2025-02-17 02:49:30,2025-03-01 02:49:30,Store,Cancelled
1843,ORD00001843,267,PRD-0011,2,1918,2023-02-01 06:09:40,2023-02-04 06:09:40,2023-02-17 06:09:40,Store,Pending
1844,ORD00001844,206,PRD-0007,1,1097,2022-02-28 16:05:37,2022-03-03 16:05:37,2022-03-10 16:05:37,Web,Pending
1845,ORD00001845,154,PRD-0013,2,937,2021-05-11 08:01:32,2021-05-14 08:01:32,2021-05-19 08:01:32,Store,Pending
1846,ORD00001846,555,PRD-0001,1,711,2023-06-14 16:31:37,2023-06-17 16:31:37,2023-06-22 16:31:37,Phone,Cancelled
1847,ORD00001847,539,PRD-0005,2,317,2024-09-17 17:05:41,2024-09-18 17:05:41,2024-09-23 17:05:41,Store,Cancelled
1848,ORD00001848,222,PRD-0008,3,583,2023-09-16 22:14:23,2023-09-19 22:14:23,2023-09-27 22:14:23,Web,Delivered
1849,ORD00001849,240,PRD-0014,1,843,2024-07-21 16:25:58,2024-07-25 16:25:58,2024-08-06 16:25:58,Store,Pending
1850,ORD00001850,47,PRD-0012,4,494,2023-11-02 08:01:30,2023-11-04 08:01:30,2023-11-16 08:01:30,Phone,Pending
1851,ORD00001851,727,PRD-0009,3,1163,2024-10-04 23:12:06,2024-10-07 23:12:06,2024-10-14 23:12:06,Web,Cancelled
1852,ORD00001852,620,PRD-0018,1,1535,2024-06-15 07:47:57,2024-06-17 07:47:57,2024-06-30 07:47:57,Web,Returned
1853,ORD00001853,202,PRD-0025,2,916,2020-06-26 10:22:53,2020-06-30 10:22:53,2020-07-03 10:22:53,Phone,Pending
1854,ORD00001854,166,PRD-0007,4,443,2022-09-08 04:55:32,2022-09-10 04:55:32,2022-09-17 04:55:32,Web,Delivered
1855,ORD00001855,433,PRD-0021,4,721,2025-11-09 20:58:55,2025-11-11 20:58:55,2025-11-14 20:58:55,Web,Cancelled
1856,ORD00001856,740,PRD-0010,2,1514,2025-01-14 05:46:54,2025-01-16 05:46:54,2025-01-25 05:46:54,Web,Delivered
1857,ORD00001857,688,PRD-0002,1,969,2024-04-02 14:21:25,2024-04-03 14:21:25,2024-04-11 14:21:25,Web,Pending
1858,ORD00001858,487,PRD-0009,1,652,2021-06-07 02:24:50,2021-06-08 02:24:50,2021-06-20 02:24:50,Store,Delivered
1859,ORD00001859,539,PRD-0013,3,324,2022-07-26 18:43:05,2022-07-30 18:43:05,2022-08-06 18:43:05,Phone,Delivered
1860,ORD00001860,421,PRD-0003,3,630,2020-11-20 12:37:54,2020-11-24 12:37:54,2020-12-02 12:37:54,Store,Returned
1861,ORD00001861,578,PRD-0015,4,1125,2024-07-24 02:12:15,2024-07-27 02:12:15,2024-08-02 02:12:15,Phone,Returned
1862,ORD00001862,582,PRD-0011,3,1020,2024-07-09 06:19:54,2024-07-13 06:19:54,2024-07-22 06:19:54,Store,Returned
1863,ORD00001863,426,PRD-0015,1,1696,2025-07-31 13:39:11,2025-08-03 13:39:11,2025-08-06 13:39:11,Store,Delivered
1864,ORD00001864,136,PRD-0027,3,331,2025-05-10 04:42:38,2025-05-12 04:42:38,2025-05-23 04:42:38,Phone,Returned
1865,ORD00001865,688,PRD-0004,2,796,2021-05-11 16:54:48,2021-05-12 16:54:48,2021-05-15 16:54:48,Phone,Pending
1866,ORD00001866,253,PRD-0023,4,643,2025-01-01 22:13:54,2025-01-04 22:13:54,2025-01-09 22:13:54,Phone,Returned
1867,ORD00001867,106,PRD-0010,2,1674,2025-10-16 14:09:30,2025-10-17 14:09:30,2025-10-21 14:09:30,Web,Returned
1868,ORD00001868,533,PRD-0007,3,995,2023-07-31 00:35:00,2023-08-01 00:35:00,2023-08-05 00:35:00,Phone,Returned
1869,ORD00001869,316,PRD-0028,3,541,2021-03-28 01:29:20,2021-03-31 01:29:20,2021-04-08 01:29:20,Store,Delivered
1870,ORD00001870,3,PRD-0027,3,387,2020-11-17 09:47:44,2020-11-20 09:47:44,2020-11-30 09:47:44,Store,Cancelled
1871,ORD00001871,283,PRD-0018,4,734,2022-10-14 12:08:32,2022-10-15 12:08:32,2022-10-23 12:08:32,Store,Delivered
1872,ORD00001872,280,PRD-0025,3,1429,2022-12-05 20:16:16,2022-12-09 20:16:16,2022-12-16 20:16:16,Phone,Pending
1873,ORD00001873,498,PRD-0015,2,437,2023-11-02 08:45:19,2023-11-06 08:45:19,2023-11-11 08:45:19,Store,Cancelled
